Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
270223T6T7c-0074,315924.380,4501400.755,-71.5481631979,-49.6118922362,381.269,387.639610996
270223T6T7c-0075,315927.133,4501396.286,-71.5481272226,-49.6119332321,381.435,387.764778494
270223T6T7c-0076,315929.904,4501391.837,-71.5480909889,-49.6119740537,381.590,387.837692064
270223T6T7c-0077,315932.964,4501387.707,-71.5480506092,-49.6120120969,381.675,388.278256266
270223T6T7c-0078,315935.659,4501383.442,-71.5480153402,-49.612051242,381.878,388.737759526
270223T6T7c-0079,315938.675,4501379.154,-71.5479756428,-49.6120906915,382.013,388.886341869
270223T6T7c-0080,315941.484,4501374.535,-71.5479389631,-49.6121330522,382.161,388.780128837
270223T6T7c-0081,315944.118,4501370.159,-71.5479045895,-49.6121731761,382.353,388.764455946
270223T6T7c-0082,315947.140,4501365.987,-71.5478647546,-49.612211585,382.386,388.859493239
270223T6T7c-0083,315949.747,4501361.666,-71.5478307284,-49.6122512065,382.476,388.929686274
270223T6T7c-0084,315952.727,4501357.313,-71.5477915591,-49.612291229,382.622,389.052936669
270223T6T7c-0085,315955.607,4501352.777,-71.5477538583,-49.6123328655,382.676,389.18647075
270223T6T7c-0086,315958.548,4501348.441,-71.5477152202,-49.6123727234,382.757,389.199811283
270223T6T7c-0087,315961.573,4501344.121,-71.5476754129,-49.6124124631,382.773,389.126208374
270223T6T7c-0088,315964.385,4501339.651,-71.5476386214,-49.6124534858,382.906,389.110628511
270223T6T7c-0089,315967.352,4501335.142,-71.5475997047,-49.6124949061,382.915,389.302731323
270223T6T7c-0090,315969.936,4501330.590,-71.5475661044,-49.6125365961,382.989,389.670051342
270223T6T7c-0091,315973.178,4501326.190,-71.5475233335,-49.6125771207,383.070,389.734918148
270223T6T7d-0001,315894.649,4501242.961,-71.548648316,-49.6133010772,383.836,390.201026501
270223T6T7d-0002,315894.642,4501242.978,-71.5486484048,-49.6133009223,383.833,390.200352048
270223T6T7d-0003,315892.362,4501245.062,-71.5486789578,-49.6132815014,383.755,390.166468293
270223T6T7d-0004,315889.012,4501248.576,-71.5487236373,-49.6132489049,383.692,390.273729556
270223T6T7d-0005,315885.391,4501252.266,-71.5487719818,-49.6132146443,383.661,390.421710852
270223T6T7d-0006,315881.864,4501255.963,-71.5488190231,-49.6131803494,383.522,390.082096528
270223T6T7d-0007,315878.462,4501259.481,-71.5488644196,-49.613147701,383.576,389.495573598
270223T6T7d-0008,315874.844,4501263.141,-71.5489127365,-49.6131137109,383.472,389.336213406
270223T6T7d-0009,315871.255,4501266.896,-71.5489606077,-49.6130788759,383.498,389.702793389
270223T6T7d-0010,315867.327,4501270.792,-71.5490131008,-49.6130426706,383.377,390.027560407
270223T6T7d-0011,315863.552,4501275.016,-71.5490633242,-49.6130035645,383.312,390.301137319
270223T6T7d-0012,315859.572,4501278.976,-71.5491165062,-49.6129667682,383.310,390.357803018
270223T6T7d-0013,315855.877,4501282.947,-71.5491657417,-49.6129299599,383.188,390.160980565
270223T6T7d-0014,315852.016,4501286.768,-71.5492173431,-49.6128944489,383.213,389.928573765
270223T6T7d-0015,315848.354,4501290.921,-71.5492660368,-49.6128560152,383.035,389.506904339
270223T6T7d-0016,315844.509,4501295.096,-71.5493172508,-49.612817328,383.011,388.71451358
270223T6T7d-0017,315840.582,4501298.872,-71.5493697857,-49.6127822011,382.844,388.338119723
270223T6T7d-0018,315836.855,4501303.017,-71.5494193818,-49.6127438195,382.731,388.534094546
270223T6T7d-0019,315833.241,4501306.968,-71.5494675062,-49.6127072154,382.607,388.765774974
270223T6T7d-0020,315829.635,4501310.684,-71.54951563,-49.6126727255,382.371,388.884276166
270223T6T7d-0021,315825.979,4501314.406,-71.5495644424,-49.6126381663,382.208,388.771575871
270223T6T7d-0022,315822.321,4501318.304,-71.5496131999,-49.6126020251,381.867,388.462088458
270223T6T7d-0023,315818.486,4501322.275,-71.5496643707,-49.6125651739,381.602,388.030162823
270223T6T7d-0024,315814.947,4501326.235,-71.5497114533,-49.6125285118,381.194,387.761777297
270223T6T7d-0025,315811.307,4501330.146,-71.5497599555,-49.6124922591,380.790,387.663040181
270223T6T7d-0026,315807.523,4501334.056,-71.5498104494,-49.6124559716,380.296,387.273826584
270223T6T7d-0027,315803.938,4501338.036,-71.5498581586,-49.6124191156,379.699,386.399354666
270223T6T7d-0028,315799.893,4501341.756,-71.5499123508,-49.6123844558,379.235,385.515997023
270223T6T7d-0029,315796.373,4501345.961,-71.5499590553,-49.6123455978,378.697,385.028759273
270223T6T7d-0030,315792.626,4501349.854,-71.5500090453,-49.6123094742,378.088,384.573153186
270223T6T7d-0031,315788.695,4501353.863,-71.5500615253,-49.6122722522,377.529,384.043575211
270223T6T7d-0032,315784.851,4501357.995,-71.5501127443,-49.6122339513,376.990,383.749026537
270223T6T7d-0033,315780.854,4501362.027,-71.550166126,-49.6121965024,376.514,383.423731857
270223T6T7d-0034,315776.914,4501366.254,-71.5502186279,-49.6121573187,376.089,382.745848293
270223T6T7d-0035,315772.845,4501370.443,-71.5502729315,-49.612118437,375.647,381.852554934
270223T6T7d-0036,315768.706,4501374.743,-71.5503281508,-49.6120785366,375.112,381.225498543
270223T6T7d-0037,315764.832,4501378.855,-71.5503797937,-49.6120404062,374.687,380.877966422
270223T6T7d-0038,315761.002,4501383.025,-71.5504308009,-49.6120017681,374.364,380.621485542
270223T6T7d-0039,315757.258,4501387.165,-71.5504806328,-49.6119634257,373.993,380.439804224
270223T6T7d-0040,315753.305,4501391.109,-71.5505334467,-49.6119267808,373.641,380.250466269
270223T6T7d-0041,315749.440,4501395.304,-71.5505849259,-49.6118879073,373.271,379.92329005
270223T6T7d-0042,315745.638,4501399.142,-71.5506357013,-49.6118522609,372.973,379.52400604
270223T6T7d-0043,315741.911,4501403.131,-71.5506853687,-49.6118152805,372.603,379.200221447
270223T6T7d-0044,315737.962,4501407.075,-71.550738127,-49.6117786367,372.224,378.757966653
270223T6T7d-0045,315733.976,4501411.128,-71.5507913457,-49.6117410022,371.928,378.136202895
270223T6T7d-0046,315730.083,4501415.168,-71.5508432845,-49.6117035128,371.686,377.767985784
270223T6T7d-0047,315726.310,4501419.457,-71.5508934468,-49.6116638225,371.327,377.833608385
270223T6T7d-0048,315722.201,4501423.663,-71.5509482944,-49.6116247756,371.049,377.925575457
270223T6T7d-0049,315718.136,4501427.752,-71.5510025884,-49.6115867934,370.828,377.72823565
270223T6T7d-0050,315714.255,4501431.692,-71.5510544078,-49.6115502062,370.677,377.421398566
270223T6T7d-0051,315710.340,4501435.840,-71.5511065996,-49.6115117396,370.456,377.067718325
270223T6T7d-0052,315705.993,4501439.996,-71.5511647616,-49.6114730693,370.283,376.952025969
270223T6T7d-0053,315702.313,4501444.442,-71.5512135637,-49.6114319965,370.065,377.034117766
270223T6T7d-0054,315698.734,4501448.779,-71.5512610203,-49.6113919339,369.911,376.548752006
270223T6T7d-0055,315694.795,4501452.802,-71.5513136023,-49.6113545831,369.819,375.773089736
270223T6T7d-0056,315691.315,4501456.618,-71.5513599342,-49.6113192322,369.643,375.4834879
270223T6T7d-0057,315687.421,4501460.403,-71.5514120056,-49.6112840337,369.542,375.658275227
270223T6T7d-0058,315683.597,4501463.973,-71.5514632098,-49.6112507884,369.472,375.769378811
270223T6T7d-0059,315679.951,4501467.645,-71.5515119046,-49.6112166808,369.395,375.649233412
270223T6T7d-0060,315676.177,4501471.297,-71.5515623787,-49.6111827139,369.286,375.547209917
270223T6T7d-0061,315672.558,4501475.053,-71.5516106606,-49.6111478597,369.335,375.793623546
270223T6T7d-0062,315668.409,4501478.819,-71.5516662667,-49.6111127539,369.250,376.080016242
270223T6T7d-0063,315664.757,4501482.263,-71.5517151512,-49.6110806932,369.259,375.829469989
270223T6T7d-0064,315660.939,4501485.925,-71.5517662288,-49.6110466229,369.198,375.59324683
270223T6T7d-0065,315657.195,4501489.899,-71.5518161366,-49.6110097716,369.182,375.644410441
270223T6T7d-0066,315653.217,4501493.697,-71.5518693628,-49.6109744304,369.239,375.872193938
270223T6T7d-0067,315649.427,4501497.629,-71.5519199262,-49.6109379425,369.218,375.944297659
270223T6T7d-0068,315646.714,4501500.167,-71.551956251,-49.6109143091,369.274,375.891288932
270223T6T7d-0069,315645.690,4501501.245,-71.5519699051,-49.6109043102,369.205,375.865237853
270223T6T7d-0070,315642.082,4501504.580,-71.5520182319,-49.6108732422,369.304,375.721935566
270223T6T7d-0071,315638.701,4501508.539,-71.5520631267,-49.6108366363,369.397,375.51102386
270223T6T7d-0072,315634.960,4501512.245,-71.5521131184,-49.610802194,369.402,375.452196125
270223T6T7d-0073,315631.154,4501516.008,-71.5521639821,-49.6107672196,369.459,375.519001053
270223T6T7d-0074,315627.347,4501519.937,-71.5522147816,-49.6107307533,369.481,375.662858495
270223T6T7d-0075,315623.337,4501523.668,-71.5522684811,-49.6106960042,369.526,375.879754704
270223T6T7d-0076,315619.274,4501527.425,-71.5523229013,-49.6106610053,369.513,375.985831019
270223T6T7d-0077,315615.698,4501531.459,-71.552370457,-49.6106236659,369.468,375.912912946
270223T6T7d-0078,315611.989,4501535.014,-71.5524200766,-49.6105905901,369.484,375.837860743
270223T6T7d-0079,315608.420,4501538.571,-71.5524677593,-49.610557539,369.520,375.794011658
270223T6T7d-0080,315604.988,4501542.050,-71.5525135841,-49.6105252305,369.472,375.753712702
270223T6T7d-0081,315601.228,4501545.417,-71.5525639971,-49.6104938284,369.494,375.652235873
270223-Base2,317678.692,4502614.056,-71.5233400117,-49.6015214,350.531,352.376118948
270223-Base2test,317676.733,4502613.525,-71.5233673431,-49.6015255808,349.540,352.423854405
270223-Base2tesu,317676.726,4502613.522,-71.5233674413,-49.6015256056,349.536,352.423991596
270223-Base2tesv,317676.737,4502613.537,-71.5233672822,-49.6015254742,349.541,352.424223327
270223T6T7e-0001,317785.196,4502471.478,-71.5219336161,-49.6028347091,348.321,349.944541109
270223T6T7e-0002,317785.147,4502471.462,-71.521934301,-49.6028348381,348.332,349.946317978
270223T6T7e-0003,317782.804,4502469.779,-71.5219674766,-49.6028492553,348.401,350.039550673
270223T6T7e-0004,317778.838,4502467.089,-71.5220235593,-49.602872232,348.456,350.21140389
270223T6T7e-0005,317774.905,4502464.148,-71.5220793023,-49.6028974742,348.543,350.546295777
270223T6T7e-0006,317770.805,4502461.210,-71.5221373529,-49.602922639,348.671,350.660859051
270223T6T7e-0007,317766.766,4502458.223,-71.5221945829,-49.6029482625,348.770,350.576293605
270223T6T7e-0008,317762.914,4502455.035,-71.5222493207,-49.6029757485,348.883,350.542533239
270223T6T7e-0009,317758.944,4502451.937,-71.5223056483,-49.6030023902,348.956,350.512405232
270223T6T7e-0010,317754.876,4502448.894,-71.5223633055,-49.6030285081,348.988,350.583588747
270223T6T7e-0011,317750.727,4502445.987,-71.5224220195,-49.6030533794,349.131,350.692220288
270223T6T7e-0012,317746.572,4502443.008,-71.52248085,-49.6030788959,349.231,350.785209794
270223T6T7e-0013,317742.368,4502440.241,-71.5225402596,-49.6031024926,349.409,350.883795342
270223T6T7e-0014,317738.304,4502437.428,-71.522597755,-49.6031265448,349.643,351.006509453
270223T6T7e-0015,317734.207,4502434.465,-71.5226557763,-49.6031519349,349.788,351.167680105
270223T6T7e-0016,317730.159,4502431.697,-71.5227130297,-49.6031755875,349.989,351.256496657
270223T6T7e-0017,317726.055,4502428.884,-71.5227710783,-49.6031996275,350.185,351.35076207
270223T6T7e-0018,317721.928,4502426.063,-71.5228294486,-49.6032237325,350.305,351.669848695
270223T6T7e-0019,317717.930,4502423.190,-71.5228860596,-49.6032483436,350.558,352.080155879
270223T6T7e-0020,317713.735,4502420.258,-71.5229454218,-49.6032734254,350.849,352.439893505
270223T6T7e-0021,317709.660,4502417.232,-71.5230031684,-49.6032993881,351.071,352.722691624
270223T6T7e-0022,317705.605,4502414.536,-71.5230604855,-49.6033223914,351.333,353.120895747
270223T6T7e-0023,317701.582,4502411.805,-71.5231173765,-49.6033457189,351.697,353.595868417
270223T6T7e-0024,317697.644,4502408.979,-71.5231731363,-49.6033699256,352.069,354.034311888
270223T6T7e-0025,317693.623,4502406.313,-71.5232299696,-49.6033926695,352.419,354.417951982
270223T6T7e-0026,317689.875,4502403.403,-71.5232831415,-49.6034176883,352.824,354.646901025
270223T6T7e-0027,317685.969,4502400.809,-71.5233383513,-49.6034398198,353.314,354.964876228
270223T6T7e-0028,317682.363,4502398.097,-71.5233894681,-49.6034631022,353.779,355.426264401
270223T6T7e-0029,317678.739,4502395.611,-71.5234407289,-49.6034843482,354.185,355.950239092
270223T6T7e-0030,317675.224,4502393.046,-71.5234905193,-49.603506337,354.714,356.579215182
270223T6T7e-0031,317671.775,4502390.690,-71.5235393003,-49.6035264677,355.191,357.21178817
270223T6T7e-0032,317668.483,4502388.341,-71.5235859072,-49.6035465827,355.739,357.688285588
270223T6T7e-0033,317665.130,4502385.896,-71.5236334022,-49.603567542,356.257,358.07726394
270223T6T7e-0034,317661.915,4502383.542,-71.5236789469,-49.6035877252,356.760,358.484500755
270223T6T7e-0035,317658.522,4502381.294,-71.5237269036,-49.6036069021,357.470,358.888497076
270223T6T7e-0036,317655.114,4502378.908,-71.5237751317,-49.6036273146,357.994,359.40824194
270223T6T7e-0037,317652.047,4502376.571,-71.5238186223,-49.6036473896,358.552,360.08292657
270223T6T7e-0038,317648.951,4502374.548,-71.5238623682,-49.6036646342,359.177,360.783276607
270223T6T7e-0039,317645.820,4502372.124,-71.5239067842,-49.6036854717,359.865,361.483837304
270223T6T7e-0040,317642.911,4502369.829,-71.5239480708,-49.6037052169,360.500,362.134995505
270223T6T7e-0041,317639.989,4502367.827,-71.5239894012,-49.6037223253,361.189,362.761950345
270223T6T7e-0042,317637.111,4502365.755,-71.5240301557,-49.6037400759,361.814,363.373363748
270223T6T7e-0043,317634.249,4502363.652,-71.5240707035,-49.60375811,362.439,363.976894739
270223T6T7e-0044,317631.445,4502361.739,-71.5241103611,-49.6037744541,363.111,364.562987191
270223T6T7e-0045,317627.831,4502359.401,-71.5241614156,-49.603794373,363.897,365.330247286
270223T6T7e-0046,317625.376,4502357.155,-71.5241964024,-49.6038138147,364.572,365.971254314
270223T6T7e-0047,317622.719,4502355.294,-71.5242340035,-49.603829736,365.144,366.633936166
270223T6T7e-0048,317619.883,4502353.386,-71.5242741014,-49.6038460255,365.829,367.405851917
270223T6T7e-0049,317617.158,4502351.442,-71.5243126813,-49.603862672,366.448,368.166613889
270223T6T7e-0050,317614.578,4502349.822,-71.5243491059,-49.6038764508,367.051,368.782838535
270223T6T7e-0051,317611.713,4502347.691,-71.5243897084,-49.6038947354,367.714,369.428440809
270223T6T7e-0052,317608.982,4502345.973,-71.5244282664,-49.6039093493,368.377,369.977153232
270223T6T7e-0053,317606.333,4502344.230,-71.5244657022,-49.6039242125,368.891,370.559686036
270223T6T7e-0054,317603.611,4502342.393,-71.524504191,-49.6039398984,369.530,371.195001165
270223T6T7e-0055,317600.793,4502340.528,-71.5245440203,-49.6039558068,370.157,371.907602688
270223T6T7e-0056,317597.936,4502338.290,-71.5245845619,-49.6039750553,370.913,372.783261386
270223T6T7e-0057,317595.015,4502336.133,-71.5246259509,-49.6039935566,371.629,373.74641735
270223T6T7e-0058,317592.374,4502333.985,-71.5246634643,-49.6040120614,372.183,374.536428664
270223T6T7e-0059,317589.404,4502331.792,-71.5247055476,-49.6040308714,372.861,375.128062137
270223T6T7e-0060,317587.095,4502330.084,-71.5247382663,-49.6040455226,373.363,375.418012111
270223T6T7e-0061,317584.497,4502327.950,-71.5247751787,-49.6040639146,373.882,375.651668249
270223T6T7e-0062,317581.598,4502325.571,-71.5248163667,-49.6040844173,374.302,375.843402334
270223T6T7e-0063,317578.584,4502323.089,-71.5248591927,-49.6041058109,374.881,376.049898256
270223T6T7e-0064,317575.296,4502320.380,-71.5249059126,-49.6041291615,375.297,376.450766504
270223T6T7e-0065,317572.125,4502317.641,-71.5249510287,-49.604152817,375.656,376.966845683
270223T6T7e-0066,317568.826,4502314.820,-71.5249979528,-49.6041771707,376.063,377.468580181
270223T6T7e-0067,317565.514,4502312.010,-71.5250450516,-49.6042014217,376.277,377.937500429
270223T6T7e-0068,317562.401,4502309.184,-71.5250894063,-49.6042258764,376.466,378.352176504
270223T6T7e-0069,317560.692,4502307.687,-71.5251137313,-49.6042388126,376.620,378.541172657
270223T6T7e-0070,317558.313,4502305.474,-71.5251476527,-49.6042579804,376.703,378.757861843
270223T6T7e-0071,317555.018,4502302.698,-71.5251945007,-49.6042819309,376.813,378.86067533
270223T6T7e-0072,317551.399,4502299.628,-71.5252459653,-49.6043084254,376.912,378.724193844
270223T6T7e-0073,317547.717,4502296.981,-71.5252981045,-49.6043310999,376.985,378.494459897
270223T6T7e-0074,317544.235,4502293.938,-71.5253476623,-49.6043573931,377.036,378.558636817
270223T6T7e-0075,317540.573,4502290.846,-71.5253997317,-49.6043840722,377.113,378.916241904
270223T6T7e-0076,317537.035,4502287.887,-71.5254500249,-49.6044095937,377.202,379.109335426
270223T6T7e-0077,317533.497,4502285.041,-71.5255002657,-49.6044340997,377.221,379.133715985
270223T6T7e-0078,317530.014,4502282.204,-71.5255497419,-49.6044585414,377.289,379.089998147
270223T6T7e-0079,317526.330,4502279.236,-71.5256020581,-49.6044840996,377.328,379.067292854
270223T6T7e-0080,317522.715,4502276.118,-71.5256534901,-49.6045110264,377.405,379.26196639
270223T6T7e-0081,317519.048,4502273.111,-71.5257055895,-49.6045369401,377.454,379.499633159
270223T6T7e-0082,317515.504,4502270.097,-71.5257559915,-49.6045629539,377.454,379.654428318
270223T6T7e-0083,317511.822,4502267.183,-71.5258082553,-49.6045880273,377.495,379.616715557
270223T6T7f-0001,317499.499,4502216.427,-71.5260022214,-49.6050403964,377.993,379.216365033
270223T6T7f-0002,317499.447,4502216.419,-71.5260029441,-49.6050404526,377.983,379.2169176
270223T6T7f-0003,317500.506,4502217.413,-71.5259878397,-49.6050318403,377.947,379.204002109
270223T6T7f-0004,317504.019,4502219.856,-71.5259381309,-49.6050109483,377.944,379.315825244
270223T6T7f-0005,317507.675,4502222.358,-71.5258864176,-49.6049895693,377.912,379.585552729
270223T6T7f-0006,317511.594,4502224.881,-71.525831058,-49.6049680809,377.877,380.082757194
270223T6T7f-0007,317515.433,4502227.332,-71.5257768381,-49.6049472154,377.841,380.432264676
270223T6T7f-0008,317519.275,4502230.043,-71.525722456,-49.6049240144,377.792,380.392220594
270223T6T7f-0009,317523.483,4502232.652,-71.5256630607,-49.6049018404,377.816,380.124594302
270223T6T7f-0010,317527.614,4502235.422,-71.5256046553,-49.6048781964,377.758,379.662231441
270223T6T7f-0011,317531.429,4502237.943,-71.5255507349,-49.6048566945,377.696,379.351026032
270223T6T7f-0012,317535.551,4502240.551,-71.5254925294,-49.6048345034,377.634,379.188439771
270223T6T7f-0013,317539.567,4502243.010,-71.5254358587,-49.6048136192,377.604,379.032334253
270223T6T7f-0014,317543.532,4502245.560,-71.525379851,-49.6047919019,377.575,379.105270595
270223T6T7f-0015,317547.781,4502248.036,-71.5253199508,-49.6047709353,377.583,379.32587199
270223T6T7f-0016,317551.629,4502250.780,-71.5252654708,-49.6047474393,377.519,379.513407363
270223T6T7f-0017,317555.702,4502253.341,-71.5252079649,-49.6047256557,377.445,379.611961256
270223T6T7f-0018,317559.932,4502255.801,-71.525148335,-49.604704827,377.383,379.4307107
270223T6T7f-0019,317564.017,4502258.542,-71.5250905796,-49.6046814294,377.369,379.307253711
270223T6T7f-0020,317568.037,4502261.134,-71.5250337922,-49.6046593511,377.285,379.363009373
270223T6T7f-0021,317572.101,4502263.886,-71.5249763222,-49.6046358483,377.163,379.319753291
270223T6T7f-0022,317576.146,4502266.550,-71.5249191558,-49.6046131305,377.096,379.147969567
270223T6T7f-0023,317580.282,4502269.264,-71.524860708,-49.6045899909,377.056,378.789150988
270223T6T7f-0024,317584.428,4502271.898,-71.5248021591,-49.6045675731,376.941,378.396111209
270223T6T7f-0025,317588.506,4502274.591,-71.5247445231,-49.6045446046,376.756,378.066267334
270223T6T7f-0026,317592.544,4502277.436,-71.5246873697,-49.6045202581,376.555,377.780058849
270223T6T7f-0027,317596.488,4502279.917,-71.524631685,-49.6044991541,376.325,377.594229473
270223T6T7f-0028,317600.342,4502282.531,-71.5245771831,-49.6044768278,376.003,377.399499601
270223T6T7f-0029,317604.107,4502284.885,-71.5245240324,-49.604456811,375.715,377.195431134
270223T6T7f-0030,317608.003,4502287.330,-71.5244690283,-49.6044360159,375.365,376.940667537
270223T6T7f-0031,317611.671,4502289.797,-71.5244171665,-49.6044149543,374.898,376.513372417
270223T6T7f-0032,317615.790,4502292.240,-71.52435908,-49.6043942445,374.265,375.947286888
270223T6T7f-0033,317619.759,4502294.683,-71.5243030676,-49.6043734893,373.597,375.255439138
270223T6T7f-0034,317623.559,4502297.410,-71.5242492601,-49.6043501311,372.766,374.388223528
270223T6T7f-0035,317627.629,4502299.835,-71.5241918597,-49.6043295682,371.887,373.658980438
270223T6T7f-0036,317631.718,4502302.302,-71.5241341771,-49.6043086335,370.981,373.013896326
270223T6T7f-0037,317635.460,4502304.761,-71.5240812961,-49.6042876659,370.053,372.136213611
270223T6T7f-0038,317639.045,4502307.085,-71.5240306486,-49.6042678641,369.222,371.090570484
270223T6T7f-0039,317642.216,4502309.239,-71.5239858043,-49.604249465,368.366,370.080585489
270223T6T7f-0040,317645.499,4502311.484,-71.5239393692,-49.604230282,367.569,369.004042719
270223T6T7f-0041,317648.849,4502313.539,-71.523892096,-49.6042128264,366.744,368.011400635
270223T6T7f-0042,317652.177,4502315.678,-71.523845088,-49.6041946094,365.760,367.135114624
270223T6T7f-0043,317655.511,4502317.881,-71.5237979673,-49.6041758191,364.824,366.300649626
270223T6T7f-0044,317659.096,4502320.428,-71.5237472165,-49.6041540133,363.896,365.390281101
270223T6T7f-0045,317662.778,4502323.037,-71.5236950959,-49.6041316796,363.014,364.516336891
270223T6T7f-0046,317666.552,4502325.564,-71.5236417412,-49.6041101105,362.077,363.687568902
270223T6T7f-0047,317670.073,4502327.957,-71.523591947,-49.6040896692,361.177,362.942319144
270223T6T7f-0048,317673.837,4502330.531,-71.5235387089,-49.6040676747,360.228,362.095822218
270223T6T7f-0049,317677.568,4502333.016,-71.5234859685,-49.6040464699,359.266,361.336676439
270223T6T7f-0050,317681.764,4502335.865,-71.5234266298,-49.6040221345,358.264,360.490373483
270223T6T7f-0051,317686.084,4502338.696,-71.523365585,-49.6039979982,357.468,359.470882007
270223T6T7f-0052,317690.319,4502341.424,-71.5233057633,-49.6039747618,356.641,358.362848255
270223T6T7f-0053,317694.396,4502344.229,-71.5232480905,-49.6039507858,356.014,357.353612189
270223T6T7f-0054,317698.302,4502346.762,-71.5231929084,-49.6039292023,355.371,356.74609025
270223T6T7f-0055,317702.325,4502349.209,-71.5231361485,-49.6039084269,354.839,356.259390124
270223T6T7f-0056,317706.294,4502352.004,-71.5230799738,-49.6038845081,354.156,355.862227317
270223T6T7f-0057,317710.529,4502354.787,-71.5230201269,-49.6038607773,353.588,355.46659886
270223T6T7f-0058,317714.901,4502357.718,-71.5229583171,-49.6038357579,353.084,354.890891521
270223T6T7f-0059,317719.142,4502360.516,-71.5228983804,-49.6038118941,352.482,354.323482045
